browser_name	pct_input	wild_mouse_duration	pct_scroll_move_duration	pct_wild_mouse	session_start	pct_doubleclick	pct_rage_click	pct_click	page_activity_duration	product_ean	pct_scrandom	mouse_move_total_rel_distance	pct_click_product_info	scroll_move_total_rel_distance	session_id	pct_mouse_click	pct_scroll_move	user_id	screen_width	session_duration	screen_height	total_load_time	ack	pct_mouse_move
edge	3.47367	12.60312	10.21231	53.68867	2022-07-18 10:27:11	9.55002	34.50802	7.78140	12.46261	8280043300721	66.67082	12.73048	62.05122	13.09743	576804	11.85172	25.54140	1734	lower	138.43501	600	6.92434	1.00000	14.58711
chrome	3.59559	12.63959	10.45245	45.57883	2022-07-12 23:15:00	8.73635	48.49143	8.06852	12.95555	7231780078627	43.15398	12.69494	40.34142	11.73839	1371969	9.82450	65.99066	1344	1920	144.45118	768	3.17967	1.00000	12.76509
edge	0.54080	10.71105	9.75336	39.53110	2019-08-13 10:58:37	12.96286	49.07225	7.76190	8.39491	3700394543127	34.88691	13.24714	54.89399	9.49200	558116	10.90273	78.74515	1574	1024	142.27669	lower	3.96459	0.00000	13.37521
edge	6.07050	13.16197	8.57069	42.98672	2021-04-25 08:11:29	9.15265	34.10497	9.34405	10.33256	6788353552615	59.64356	9.36123	45.28280	12.36984	517227	10.79741	66.03875	2045	1280	72.22486	1024	0.86409	1.00000	10.36801
mobile	0.05148	8.05470	10.30574	34.44912	2021-07-29 14:00:53	9.93885	35.60689	9.69971	7.10453	8002407235841	44.89156	11.96855	79.43488	6.57953	563253	10.56273	53.23153	765	lower	111.16380	600	9.50598	0.00000	7.74393
edge	0.02040	7.12010	8.85570	46.88550	2022-03-19 05:53:34	8.45379	47.58440	11.91940	12.11034	0845104664129	53.29497	12.47283	57.82439	7.51169	1234739	10.67466	38.34112	2140	lower	97.20214	1080	0.63027	0.00000	8.29403
edge	13.10089	13.93348	9.63740	32.91370	2020-10-17 17:45:35	6.22424	43.58112	12.75287	11.69533	0394379429877	38.96527	9.43108	43.59698	11.51276	170690	8.72082	54.94756	414	1280	217.38197	1080	4.01760	1.00000	5.19842
opera	0.10886	8.95318	10.87556	58.62491	2023-06-07 21:50:36	13.01905	44.47815	8.15564	8.49625	4365161299448	45.36479	10.03534	49.63478	9.72267	749804	10.50278	56.10756	2002	lower	162.99792	600	1.72561	0.00000	13.17217
other	0.02818	7.05664	12.14999	56.55567	2022-09-29 12:18:19	10.83361	52.88083	11.45614	9.34131	4283752464641	19.79372	10.18990	58.18333	7.03539	1331514	10.01087	36.17937	1282	1024	245.53402	1080	0.70654	1.00000	8.12730
edge	0.13087	9.13597	10.80418	69.93552	2020-10-15 07:40:34	13.88622	19.48194	5.70151	10.70849	0944113255912	53.33116	12.89071	62.73729	7.80028	323888	10.95672	65.64438	14	1280	177.56785	1080	3.67014	0.00000	15.52589
chrome	0.87843	11.22220	10.44294	18.47754	2019-08-15 01:19:32	8.78703	54.58011	7.72922	14.13182	4958182193828	63.65891	13.03460	67.61622	10.14306	319477	9.31378	50.20596	2443	1920	152.71625	1024	0.76076	1.00000	12.86895
edge	0.34806	10.27022	9.70953	32.69130	2019-04-02 05:53:32	9.39527	37.51044	10.98453	11.79676	6702236738347	46.82818	13.54335	34.29097	6.14465	978669	7.56084	32.51717	579	1366	186.08255	lower	0.60417	0.00000	7.10399
chrome	1.31003	11.62258	8.45656	62.86354	2021-01-01 20:37:43	7.32161	38.07772	9.52244	13.58115	0178143927659	63.42293	14.51983	17.38855	13.83756	278454	11.10610	34.23735	2218	1366	85.65852	768	11.70573	1.00000	13.90007
edge	0.19180	9.60786	9.70798	44.00136	2019-07-30 04:30:14	8.71052	53.81200	6.53027	12.21642	0239444970376	71.15888	13.43663	44.22770	12.75023	1425264	9.81056	52.08127	1527	lower	199.41880	1024	1.11788	1.00000	16.28098
opera	0.15744	9.36251	10.38081	59.12932	2019-07-14 00:34:05	9.01441	66.63254	11.11925	10.80483	5842072187150	36.37320	11.68178	15.30263	9.90899	932127	9.71817	54.25716	332	1366	186.80287	768	6.74175	0.00000	9.56685
other	0.02310	7.09477	9.71870	30.21712	2023-01-07 14:25:46	12.08119	64.50719	7.88441	10.07446	6094773956101	41.53725	12.78199	36.63923	8.71181	268721	10.99090	63.49360	1055	1280	225.97868	1080	4.93052	0.00000	14.22645
opera	0.07902	8.38650	9.65539	42.81059	2023-01-14 05:36:48	7.70237	55.62455	8.29245	8.85618	0711397735023	72.71596	7.05804	65.32238	10.12926	887167	8.97804	58.62891	2480	1280	187.14138	768	3.46612	1.00000	9.28380
other	0.59291	10.81678	10.22630	47.64705	2020-01-26 04:44:07	9.11014	56.12834	7.49520	13.87168	8459040011446	54.36540	14.35992	35.92176	13.25552	1327502	10.01008	40.69166	816	800	152.89961	800	4.06083	1.00000	16.56066
edge	3.63951	12.64772	9.21431	20.50208	2023-08-28 20:29:32	8.80779	52.19315	8.16878	12.20100	5788373415083	59.27389	12.35573	43.32755	12.42890	698734	10.42138	42.91206	368	lower	174.61037	768	4.40188	1.00000	12.96754
mobile	6.03865	13.15678	9.44946	35.72348	2018-10-02 19:58:15	8.72075	37.83904	8.84854	11.12997	8211502346882	38.36661	10.99999	69.78785	12.24644	1457468	9.90024	36.94841	1690	800	81.94488	1024	2.37655	1.00000	11.16224
safari	0.08052	8.74894	10.94702	38.81449	2021-12-11 19:58:52	8.59103	47.12240	11.38197	11.51290	8686914608321	42.79245	12.17076	56.11246	8.18849	1471248	9.41752	35.30197	81	1920	193.86316	1024	0.59215	0.00000	8.27488
chrome	0.90125	11.24392	9.51340	61.72552	2022-09-06 18:01:24	7.78200	52.95122	7.09273	14.45489	4135772592562	64.20350	13.58808	48.58113	8.17484	170727	10.38445	39.80727	163	1024	87.24359	800	3.75061	1.00000	11.21412
edge	0.13808	9.33424	9.44944	57.66731	2021-08-01 02:47:08	10.17829	55.40031	11.79149	11.88748	9866187622708	48.00822	13.42970	50.30615	8.22318	985326	9.11763	72.55451	477	800	167.22614	768	4.21472	0.00000	9.32096
chrome	0.06771	8.14863	9.84025	63.09342	2022-06-29 03:30:36	12.02027	39.71825	8.09141	8.74058	8651289805323	50.49407	10.23940	55.85385	7.86409	121827	12.35523	61.51856	1103	1024	191.03481	800	3.45404	0.00000	11.45418
firefox	0.04218	7.19528	10.90002	61.99784	2023-01-02 04:16:25	11.28847	36.79889	11.02583	7.53057	1549686351918	53.61125	11.84860	64.39069	13.22273	1067758	11.11771	59.66732	1863	800	161.05068	1080	3.42853	0.00000	14.07063
opera	0.24596	9.89607	10.01550	52.97010	2019-07-23 16:38:50	11.96293	23.90736	8.01560	8.73942	3574458315179	32.48020	12.69332	46.40881	7.62218	1090150	8.41602	63.56112	761	1366	183.30572	600	3.40086	0.00000	11.19932
other	0.03612	7.57689	9.66806	42.90043	2021-07-17 20:03:33	11.79990	50.86627	11.04961	7.46696	1639828345315	38.02962	11.04080	57.35885	13.08075	930858	11.45161	54.59206	1243	1366	137.41395	1080	3.30489	0.00000	13.79511
chrome	0.02318	6.46776	9.53778	60.54777	2019-04-13 11:07:42	8.39418	48.24140	11.89798	12.67789	2578778467007	26.00651	12.93276	56.24988	5.42832	570033	9.84468	36.10606	2420	1920	145.29707	1080	2.94212	0.00000	7.09926
firefox	0.05717	8.09606	11.38153	25.36545	2020-11-19 09:09:17	8.76718	55.92540	11.25366	11.67498	2766142215792	46.47597	13.07851	42.41730	7.06115	849634	9.60024	53.32902	35	lower	105.35001	600	0.31938	0.00000	8.16943
mobile	1.39014	11.68320	10.56256	68.20359	2019-06-21 14:06:25	8.54162	51.16570	13.86869	14.12017	3830473390363	43.86878	12.62186	56.77474	8.09427	1042095	10.77164	56.52493	1773	1366	98.42556	lower	7.39691	0.00000	5.90572
mobile	2.02583	12.05707	10.84454	53.54900	2019-03-27 21:41:28	9.24799	75.86086	8.00037	12.47425	2580737054036	50.49935	11.55318	45.59290	11.18883	1164551	9.86684	66.43382	2323	lower	148.62432	768	2.75362	0.00000	12.41764
edge	0.07183	8.41572	10.06137	51.21867	2019-07-05 07:10:32	9.59764	52.45535	10.24362	8.77286	2162594147122	60.29880	9.87314	50.54455	6.53498	1064274	9.97288	44.25202	1337	1024	316.18192	higher	0.61397	1.00000	6.78887
edge	0.02953	7.55693	9.07154	51.31656	2019-07-31 06:57:35	11.31825	61.19157	10.38675	8.67766	1977838580778	31.73092	11.13846	50.04321	10.72406	1265823	9.51008	55.31857	2382	1920	108.14858	1024	0.46845	0.00000	12.35249
chrome	0.10389	8.96338	10.52515	66.01268	2021-05-12 05:47:26	10.75806	63.80040	9.28797	7.51542	6604621686328	68.74239	11.46366	48.75779	8.20289	738681	10.27873	78.55501	2220	1024	148.56929	768	3.51253	0.00000	9.57193
edge	0.82134	11.14916	11.68085	36.68133	2022-03-23 23:24:19	7.60667	61.04221	9.93668	9.22224	1495255613430	34.30844	7.17554	73.17677	9.54159	157302	10.77632	37.12570	452	800	157.63983	600	1.71404	1.00000	6.26508
chrome	2.19156	12.13929	8.83062	57.27082	2020-07-19 12:49:20	8.77164	33.39543	9.10686	9.45330	7233944016650	52.84156	11.01533	48.73827	13.84828	167418	9.91877	41.59692	741	1920	62.44260	768	0.64139	1.00000	12.33654
firefox	0.12561	9.10868	10.75018	39.15040	2021-06-12 01:59:37	12.24655	53.04683	7.37904	8.38977	1888412848347	51.15383	10.50940	47.00007	6.90406	921621	10.78468	70.22702	1355	lower	79.08094	768	0.28188	0.00000	10.78267
other	2.66867	12.33410	8.54613	53.38148	2021-08-28 23:26:45	8.77192	32.52110	8.67804	13.05842	7113943121695	51.46442	12.12210	48.36072	11.42045	760948	10.25136	60.60993	1193	800	156.60584	600	2.45119	1.00000	12.04857
edge	0.06889	8.45421	7.76568	72.02874	2021-11-19 00:40:28	7.88031	54.20250	11.81044	5.95211	9905545666111	51.10375	13.59498	87.45866	9.00499	104020	8.96348	56.94261	1110	800	166.47811	1080	13.34728	1.00000	6.84845
chrome	0.06279	8.25754	12.42760	62.96005	2021-01-11 12:04:19	12.88672	40.08054	9.70743	7.94801	0517843904742	50.67549	12.28541	43.77768	12.44457	537972	9.34482	52.47570	1169	1366	154.31991	1080	7.56196	0.00000	15.21387
edge	0.99448	11.33601	10.03003	59.37153	2019-04-21 17:22:34	5.91646	63.19461	11.40987	9.83307	6246414067268	55.86453	11.65583	73.47901	13.10323	1357201	10.30248	40.78855	735	1024	100.50866	1024	4.84212	1.00000	8.76560
safari	2.25263	12.16372	10.15112	63.41046	2021-12-13 10:23:25	9.83625	59.75525	7.46359	12.76874	0705882215527	45.12715	11.33136	55.87490	11.48810	401698	9.95494	48.47947	400	1280	261.00078	lower	2.95653	1.00000	13.46033
chrome	0.19913	9.69103	10.86665	51.74222	2018-12-12 21:10:01	12.91253	36.49586	7.55854	8.83464	6604920909050	39.16323	12.15022	49.56863	8.30619	1319309	10.69106	27.67585	1852	1366	105.30273	768	6.33974	0.00000	12.74405
firefox	0.68519	10.95871	9.75290	42.33638	2018-10-30 21:29:15	6.67815	36.81735	9.07654	11.57720	2664723877608	47.82137	11.41499	58.49774	9.23354	1067205	10.41718	52.01979	1427	1024	236.52875	1024	3.33223	1.00000	8.33000
chrome	0.91199	11.24865	10.60653	70.15020	2019-05-28 10:54:27	9.67682	63.86119	12.31533	12.11721	9019188017312	54.44657	13.08107	48.89672	9.69748	895807	11.20231	50.61416	541	1920	100.93492	600	4.82265	0.00000	8.91543
edge	0.02080	5.92106	10.43940	47.71755	2021-02-20 18:53:12	8.01766	61.83035	12.26038	12.63670	2917684049981	47.02011	11.97923	32.16309	6.65388	692305	10.85925	87.75211	2248	1920	206.86466	768	12.07878	0.00000	7.60126
safari	0.53392	10.69781	9.76017	26.87272	2021-11-02 22:21:09	7.72383	51.39445	9.51238	9.90753	4263058588586	64.95850	11.01271	62.25944	13.46055	87424	10.14115	56.77892	1569	1024	63.53370	1080	2.91014	1.00000	11.85530
chrome	0.62476	10.85457	9.55400	64.18816	2022-09-20 11:44:59	7.56409	36.10883	8.97579	8.51983	6530975703605	67.70555	7.59144	59.22121	9.15395	600072	10.45129	76.16916	1062	1366	184.08257	1024	5.57737	1.00000	6.65014
chrome	0.11932	9.07150	11.48792	34.62276	2022-02-02 20:46:38	8.72727	46.94024	9.73792	8.16006	6359868267525	54.29568	8.98250	41.97683	7.69748	1014023	10.36825	37.06125	265	1024	208.01195	600	2.51937	1.00000	6.78049
mobile	0.09548	8.85061	10.21888	50.26842	2019-09-16 12:02:39	14.36710	30.87758	7.18075	9.39264	0870620534489	22.96429	10.71735	50.05386	9.64880	34491	10.45478	37.46652	392	lower	110.91247	1080	2.30339	0.00000	15.33723
chrome	0.26516	9.97443	10.55246	26.26461	2022-05-25 05:38:37	15.24870	67.70657	5.98167	10.36700	9469517119567	44.96136	12.86708	75.96978	9.80665	1490815	9.89985	46.91269	1997	1920	149.38082	768	5.22545	0.00000	17.46509
edge	0.44409	10.50506	10.06862	28.19667	2022-08-11 11:26:06	12.40974	51.52267	7.92430	9.22835	9950791212872	51.48508	10.76672	45.48141	7.54735	689267	10.94163	61.68108	1048	lower	135.35865	1024	2.78307	0.00000	10.74195
mobile	0.40318	10.41582	11.14586	75.32465	2022-12-19 11:10:05	11.10007	54.66576	9.13516	7.73524	0874790890307	52.43346	11.42789	38.71319	8.57394	1455108	11.02332	77.57872	2331	1280	81.47957	800	0.88429	0.00000	9.59338
edge	2.55577	12.29300	10.86213	43.63018	2018-11-02 02:34:16	6.90503	45.35020	9.60540	13.03531	0809362001201	48.02674	10.98357	51.96988	10.06254	63918	9.23717	50.31827	2064	1366	200.69973	1080	6.37001	1.00000	8.53220
firefox	0.67448	10.95149	11.89193	56.68627	2021-04-27 15:45:23	10.02874	41.03086	6.05164	12.52197	9540459651855	73.50749	13.86948	63.46151	12.56239	665957	10.14497	28.36298	240	1280	230.78113	1080	4.95176	1.00000	16.94705
mobile	0.02667	6.72586	10.80364	57.08599	2020-11-12 20:36:26	9.92873	47.19448	10.86265	7.40589	4194437624406	63.72346	9.41689	56.20286	8.06103	1497564	10.99147	38.53918	1035	1920	96.13188	600	0.56858	0.00000	8.10011
mobile	3.78772	12.68894	9.97282	63.02067	2023-08-26 12:02:19	9.48935	48.44850	7.31084	13.70902	2861874934574	49.65360	11.42084	48.24621	9.90809	1438686	10.88568	56.74408	731	1920	120.58095	600	5.73291	1.00000	12.04475
chrome	0.08430	8.66966	8.37439	67.71958	2018-11-30 15:06:17	8.80805	47.79492	7.35722	7.34478	3973529764722	37.89376	10.10964	72.47077	6.78080	940420	9.22041	59.97438	466	1280	46.35481	lower	1.48536	1.00000	8.09444
mobile	0.18112	9.57678	10.94804	48.09572	2019-12-09 10:24:30	15.00130	43.98074	6.25038	10.78735	1884046433034	33.14197	14.82441	51.12666	12.27063	884405	10.15433	47.46432	2383	1024	157.21107	1024	14.75020	0.00000	20.26445
chrome	1.89817	11.99204	8.33835	64.97704	2023-01-17 13:28:48	10.77690	54.10098	10.20027	6.44619	8359254690904	55.47359	15.12606	37.73790	10.71522	1182216	9.82489	40.33988	607	1366	178.90923	768	3.28200	0.00000	10.44966
edge	0.07159	8.58129	11.13627	54.35578	2019-02-02 23:12:36	11.13413	46.69295	9.02467	7.37774	7517511651971	51.29653	11.55909	61.85383	5.80286	33281	11.57553	55.75796	880	800	139.77919	1024	2.22064	1.00000	8.06991
edge	0.06934	8.37388	9.68846	49.43455	2023-06-22 00:28:20	8.65291	69.77994	3.72731	5.84557	3371334374998	50.89271	10.72268	37.86432	6.33976	520898	7.55719	35.65496	2131	1366	105.98769	lower	1.05406	1.00000	10.14794
firefox	3.63725	12.64618	9.84722	30.31697	2022-07-19 02:43:55	7.11192	50.21703	11.05674	11.19961	3713522067440	46.02079	10.46766	44.80640	12.58768	861134	9.16806	41.07592	213	1920	204.81959	higher	2.18501	1.00000	8.82382
firefox	0.32141	10.10616	10.16026	18.58033	2021-06-27 18:00:06	7.75782	35.18707	7.56565	7.15373	2660513157615	42.55251	9.21660	47.69435	7.82483	1147905	11.46123	64.01364	436	1024	61.02866	600	2.47358	1.00000	7.08534
chrome	0.15027	9.40008	9.77614	41.70249	2023-04-26 03:53:39	6.18678	35.05642	9.22523	9.16284	7821974943055	56.61144	5.28145	63.36557	11.32881	607749	8.84215	65.63571	1704	1920	277.28796	1080	3.51094	1.00000	7.64940
edge	0.04517	7.79765		39.33710	2023-05-30 07:05:32	11.52406	38.27267	8.34213	9.60842	0832394983290	31.69951	15.03654	60.72802	10.50992	1253199	10.27339	63.16153	673	lower	142.97350	768	2.12451	0.00000	15.32684
chrome	0.56378	10.74475	9.93187	49.99657	2020-12-25 22:16:30	9.09350	31.14234	7.86802	11.65041	8008873400332	55.28395	13.71392	37.20987	13.70595	128076	8.79945	39.23527	1715	1366	74.10724	800	4.97942	1.00000	15.70795
chrome	1.21433	11.54679	9.24137	38.27758	2022-03-23 09:32:49	7.22855	27.46900	9.41438	10.12921	5343509205640	34.08204	11.01593	56.64919	11.51988	78103	11.02910	42.45565	2187	lower	294.22567	800	4.72310	1.00000	9.53771
mobile	0.03694	7.26953	10.03002	49.21135	2022-05-23 08:42:22	12.54224	50.18265	8.77582	8.63652	8392679866219	52.54515	11.67567	58.86270	10.55884	1097608	11.08847	22.20061	40	1024	192.35738	768	1.30884	0.00000	14.54470
edge	2.14493	12.11425	9.03906	63.60251	2019-07-11 03:51:05	8.71648	46.30525	7.98819	14.28904	1990739392387	72.37040	15.08350	59.69591	12.93679	830646	9.60680	57.54815	627	1920	167.35830	1080	0.22112	1.00000	15.38634
opera	0.04346	7.55754	10.09607	35.12708	2019-02-27 10:04:05	7.69710	36.77192	6.70787	7.98203	7527294988034	46.99425	8.80103	59.78271	8.35659	411239	9.65747	71.35789	1999	1280	66.86568	600	4.26551	1.00000	9.57568
opera	0.08173	8.59580	10.25963	44.45687	2019-08-25 07:12:10	9.31491	36.88578	12.45749	12.36332	5472480650498	45.55299	12.54117	84.88224	8.64073	536042	10.20891	66.21415	1231	1920	228.51932	768	3.04526	0.00000	8.85038
chrome	1.88023	11.98295	10.88217	61.74978	2023-05-13 18:53:09	7.98498	42.53521	8.19344	9.93478	5220738733468	57.51656	10.84888	77.88337	10.70593	1178039	10.34162	52.71405	1044	1920	218.15098	1024	1.02711	1.00000	9.90527
chrome	0.33721	10.24154	9.64063	44.73918	2021-11-26 23:59:31	5.93049	52.27671	8.98964	9.69051	2664687987276	41.27912	5.54335	59.72929	11.23110	135058	11.61525	77.18479	2205	800	184.73344	1080	3.95661	1.00000	7.42391
mobile	0.03478	7.58964	10.88491	37.22593	2020-12-29 16:19:21	9.31465	53.85087	12.48354	12.51463	0107015066981	50.45760	12.23935	31.23776	7.94693	818643	10.42382	32.55799	1369	1024	195.41522	600	3.97816	0.00000	8.66807
firefox	0.20218	9.71975	8.96739	43.89567	2020-06-09 08:32:23	10.61397		4.80276	11.89027	1671012438304	37.87523	14.47772	40.07562	13.95349	441116	9.47854	46.36303	554	1280	186.30531	768	10.99553	1.00000	20.09664
edge	0.23646	9.86078	10.42771	81.25157	2020-10-04 06:53:22	7.21722	63.26793	8.36500	8.30042	3587613045019	56.08378	6.85178	56.56847	10.20869	346181	10.87792	25.76099	192	800	194.14172	800	4.34319	1.00000	7.98098
edge	0.02118	5.84649	11.37036	33.28578	2023-06-24 00:12:06	7.34913	61.62470	12.47837	12.51180	6882904931888	34.80589	11.16067	45.48015	7.81637	98460	10.83942	43.90392	1731	1920	225.42169	768	2.37944	0.00000	7.74104
edge	0.04802	8.10337	9.09380	56.22886	2022-06-07 09:50:15	12.47689	36.92379	8.14770	9.80513	6514733298404	58.18100	12.02282	56.11277	9.41695	1204450	10.29685	68.59633	1254	800	223.93046	lower	6.85769	0.00000	14.07636
firefox	0.33714	10.19744	9.03456	39.42722	2021-12-22 14:22:05	6.97221	56.53004	10.02954	10.66123	5334667340052	37.45175	6.00415	62.90876	10.08842	1361124	11.77982	60.55776	1808	lower	116.48700	1080	3.61767	1.00000	6.84635
safari	0.36267	10.29778	11.41252	55.44281	2021-05-31 05:11:52	10.68769	22.54588	9.07728	8.18560	5678207356838	41.56603	14.34817	48.74492	7.97733	1462324	11.03578	56.77308	90	higher	221.02497	600	3.46847	0.00000	10.00636
chrome	0.76671	11.07521	10.08351	42.47173	2020-05-07 15:42:50	8.19541	43.90377	10.99623	8.95736	8996561417239	58.97083	7.83946	53.06146	8.97487	717886	9.87240	42.45769	943	1920	207.88584	600	6.59119	1.00000	5.52340
edge	6.67613	13.25718	10.51993	51.80338	2020-06-18 23:42:45	6.64850	44.93085	11.30477	12.43117	3897247309419	34.64423	10.77296	50.81125	10.04507	845333	10.81241	65.71306	1331	1920	205.89935	1080	4.77360	1.00000	6.30749
opera	0.06122	8.10612	10.85947	52.53668	2020-04-17 17:14:07		30.82742	6.02779	8.49813	7008641784078	63.34760	7.77193	62.64335	9.43583	75507	9.75455	54.29804	974	1280	176.59666	800	8.06483	1.00000	10.70867
other	0.02258	3.65804	9.63815	28.80716	2020-12-31 11:30:26	6.74205	41.04615	10.08832	10.33473	3606616462385	58.85936	9.95173	54.58682	7.04713	587241	11.46225	32.44263	1924	800	225.42841	600	6.51141	0.00000	8.36624
chrome	0.13455	9.19825	11.56742	52.85153	2021-07-03 21:04:57	9.83181	40.54813	11.30868	10.81105	0165136197557	36.80381	11.68186	46.64109	10.26061	1056023	11.12334	65.37443	381	1920	146.73356	768	2.60396	0.00000	10.36883
edge	0.37752	10.33730	11.50820	45.03220	2020-01-10 07:11:06	8.34189	54.54221	10.49491	11.53691	9622838546591	33.97296	13.23143	75.02418	5.63505	1469	9.74246	62.83529	618	1280	233.26644	600	5.40662	0.00000	6.08550
mobile	0.07452	8.63084	12.39052	44.70163	2020-11-24 17:56:15	9.05536	81.94973	9.86180	8.40711	9636518002451	66.73419	8.71707	62.68797	8.80832	1439559	11.69563	40.00627	1558	1280	155.36641	600	9.61746	1.00000	8.10919
edge	0.32096	10.20578	10.57117	35.16517	2018-11-10 19:08:30	8.46628	48.81330	11.01882	10.10917	0604318410706	62.78929	7.61259	63.66131	9.05892	1152168	9.98187	49.84085	1563	800	166.34302	768	2.82449	1.00000	6.52456
chrome	0.20010	9.65510	8.96293	28.44695	2022-02-11 00:40:54	11.17191	51.85855	10.07624	8.46915	6312570304711	42.72880		24.04610	10.65111	454904	11.80500	56.64333	856	1920	153.39663	600	3.10556	0.00000	11.19704
edge	0.05122	7.79592	9.69300	39.33867	2018-11-25 15:30:52	11.23984	62.11728	10.17931	8.50441	1524408896588	58.97216	10.56415	64.15602	6.56447	172570	9.59541	38.06144	2315	1280	216.14544	1080	8.77100	1.00000	8.40608
chrome	0.04642	7.70112	11.38143	41.14555	2019-08-03 07:38:08	10.87211	50.18075	9.90338	7.73428	7878315805961	33.60820	12.10482	30.25797	9.41073	1411173	9.94518	40.48657	1870	1366	99.28308	768	3.54563	0.00000	11.16625
safari	0.09321	8.74404	8.97864	47.10936	2020-05-19 21:51:42	12.77282	42.44867	7.44516	9.23581	6774512298968	54.11328	10.99662	33.67388	7.86904	961226	10.70809	77.25892	76	1280	137.26884	lower	1.02255	0.00000	12.57955
safari	3.09771	12.49035	10.60707	60.37867	2020-07-21 01:07:20	8.09648	52.05618	8.85499	10.89425	8687968882934	60.20640	12.19393	53.10036	12.35180	149459	9.35327	72.56052	2361	1280	101.81922	1080	3.87054	1.00000	11.46852
firefox	0.06226	8.37873	10.16349	60.40928	2021-07-18 09:37:22	8.73897	50.04267	5.31504	6.86403	3876680764139	47.01877	10.92317	62.66818	6.34580	318417	10.64752	67.67688	14	1366	107.24077	768	4.94774	1.00000	9.43974
firefox	0.25712	9.94196	9.35122	68.96786	2018-11-06 01:44:11	7.69585	41.58808	6.62801	7.74433	9205156023991	56.67541	7.80455	48.73898	8.94300	945699	7.71101	35.22930	1581	higher	111.27408	1080	2.69352	1.00000	8.56502
other	0.09537	8.79250	11.47631	45.36642	2021-08-26 22:53:57	8.51728	67.91589	8.00195	7.27475	6183420646721	47.76246	9.43591	56.26975	7.65926	402753	11.24375	67.90705	1376	1024	113.91922	600	5.64429	1.00000	7.88525
chrome	2.55077	12.29337	10.77382	43.96100	2019-07-25 18:06:25	6.63510	56.44354	8.52030	8.39061	6574572664181	36.09614	6.28664	60.32568	11.10019	115334	10.84142	64.14892	1876	1920	127.22797	lower	0.77632	1.00000	6.90617
chrome	0.02996	5.74413	8.55983	39.39267	2019-01-01 21:41:16	11.54575	50.73012	9.66248	8.33106	3551192987138	41.59118	8.69219	59.34039	8.88211	744525	11.35869	58.19649	1292	1024	104.11451	768	4.40839	0.00000	11.39099
firefox	0.18553	9.59277	10.60623	51.83806	2023-02-01 00:21:58	8.10241	31.19722	12.24778	10.37191	2719044706158	43.61413	6.36230	77.33204	10.69466	712422	9.49859	42.70633	1691	lower	174.74582	600	2.27222	1.00000	6.78912
chrome	0.17890	9.53148	9.85775	58.41117	2022-12-28 23:33:30	8.33029	48.88391	8.29309	8.25367	6069376613263	34.64224	7.23348	53.14715	9.70511	212839	9.67055	37.94021	210	1920	236.06479	600	1.95004	1.00000	8.60936
mobile	0.17195	9.40216	10.19067	52.07649	2022-07-25 20:41:53	10.37529	35.16692	6.63815	6.25525	4599746630160	18.52389	11.61884	52.93140	5.66510	1020211	9.98997	57.80673	1407	1920	255.64828	800	1.79142	1.00000	8.45035
chrome	0.02638	7.09243	11.47617	55.31186	2023-05-27 13:44:27	13.01613	65.14994	8.94119	8.91594	1882750951721	46.36185	11.43513	67.71053	12.15255	171963	9.08274	51.65268	1502	1366	64.53681	1024	3.77772	0.00000	16.25704
edge	0.03326	6.98131	9.87434	55.60232	2020-11-20 06:30:46	8.18110	43.08342	11.50853	11.80115	1754030095336	54.21963	11.19515	47.91746	7.28313	733772	10.58114	67.88527	2445	1366	100.89350	1024	5.77264	0.00000	7.75778
edge	2.19070	12.14038	10.50410	30.73237	2023-06-06 12:56:02	8.20925	67.99953	8.95810	11.38782	1062164588212	49.17054	11.63242	54.78786	11.31567	1101601	9.89983	53.49396	704	higher	164.29245	768	7.33670	1.00000	10.71255
safari	0.04908	8.06637	9.72653	32.28989	2020-02-29 03:18:38	7.85657	50.34589	10.02540	10.35499	0276502715319	69.01818	11.04917	71.86215	7.63342	900974	10.95730	29.79941	1497	1366	107.16488	lower	1.78023	1.00000	7.87075
chrome	0.03656	7.69236	7.10952	27.74463	2019-01-10 10:58:25	8.52968	44.34659	11.00713	10.91345	6954296896967	52.37997	11.16190	33.25134	8.77670	638493	11.28469	76.99366	1895	1024	168.87782	768	3.91267	0.00000	9.01600
edge	0.03012	5.62530	11.99704	66.51167	2021-11-23 14:02:03	11.45567	49.31637	9.15151	8.41948	5034999566839	46.12064	11.58515	46.04023	8.47240	698968	10.07589	30.55600	1458	1920	104.66731	1080	8.71129	0.00000	12.39070
opera	1.57270	11.80006	10.60944	34.58117	2020-11-28 01:51:01	9.90078	54.43030	11.58078	12.04216	3358930473034	56.92831	13.98697	54.64394	7.59705	296683	8.14678	54.27864	1756	1920	115.61573	800	5.08347	0.00000	7.75731
chrome	0.09370	8.76748	10.75402	57.20283	2021-02-28 19:03:41	8.02911	38.56881	10.78349	8.57898	4108951697204	36.20118	7.61847	56.84317	9.66011	921458	10.65411	64.31689	1755	800	109.42846	768	3.88407	1.00000	7.11258
edge	0.67907	10.95191	10.89537	46.33993	2020-09-23 19:36:09	11.30165	31.83495	5.96599	12.41724	6117746012724	51.31285	12.66950	57.34971	13.28988	404560	11.40342	41.01969	916	800	106.56348	1080	5.33866	1.00000	18.08090
