browser_name,pct_input,wild_mouse_duration,pct_scroll_move_duration,pct_wild_mouse,session_start,pct_doubleclick,pct_rage_click,pct_click,page_activity_duration,product_ean,pct_scrandom,mouse_move_total_rel_distance,pct_click_product_info,scroll_move_total_rel_distance,session_id,pct_mouse_click,pct_scroll_move,user_id,screen_width,session_duration,screen_height,total_load_time,ack,pct_mouse_move
chrome,0.14299,9.31293,9.16689,21.51379,2021-05-21 15:17:05,9.72755,55.22317,9.26235,7.64496,3076935790962,63.71788,9.22311,59.40498,7.82999,1227230,9.96845,49.36767,1322,800,179.47841,768,2.98394,1.0,7.70613
chrome,0.02238,6.36692,8.42297,49.75984,2019-06-12 08:57:54,8.49507,54.75556,8.37266,9.27768,6071879268253,73.66137,7.71544,50.5634,9.42635,196725,8.37319,59.50479,1253,800,193.17055,1024,1.49647,1.0,10.49674
chrome,0.2673,9.98117,10.45295,58.88761,2023-08-14 01:40:12,7.76233,61.11811,7.12476,11.93391,3649278586334,34.72301,13.36942,41.32494,11.40627,497316,11.2322,53.66793,1635,1366,226.11299,600,4.57282,1.0,13.70026
safari,0.0962,8.83104,10.05865,37.16494,2019-08-07 21:45:04,9.70201,48.15814,11.22992,11.19779,5002586113308,43.47552,12.40338,57.52304,8.63319,1282802,10.79453,60.13125,253,1024,198.67403,800,8.2791,0.0,9.45467
other,0.03724,7.43183,10.10613,32.66055,2020-01-21 21:24:47,8.88801,47.83033,11.75619,12.48655,9117387380258,57.27728,13.13445,53.74445,5.69523,819337,11.33784,59.94969,1312,1366,155.13666,lower,6.47851,0.0,7.29653
opera,0.18651,9.57319,8.87596,57.5374,2022-03-16 06:39:09,9.5292,44.56989,10.50665,7.26752,9646604115552,59.94584,11.62501,57.20601,6.94105,1478288,10.3041,29.43154,1463,1366,68.69785,lower,2.34673,0.0,6.37599
chrome,0.0268,7.28337,8.6068,63.97593,2019-05-31 18:40:44,11.56732,32.40917,8.38553,8.43078,6792256608034,49.43952,12.43471,41.31442,7.95292,376777,8.65074,53.46227,2093,lower,154.09098,768,1.0113,0.0,12.04524
edge,0.03801,7.73537,11.59001,43.39107,2019-10-29 22:42:06,9.65271,46.53021,11.86072,6.91593,8062326099030,28.35457,11.27867,47.14319,10.86587,892290,10.23277,39.46012,1160,lower,180.11608,1080,3.15671,1.0,9.5856
edge,0.06057,8.29263,8.92191,30.9253,2022-10-28 02:27:54,7.069,31.64035,8.21623,9.40125,10293564035,37.40281,7.24617,50.09791,9.42293,1311444,10.25374,68.73593,1029,1280,128.7607,1080,3.75994,1.0,8.59023
mobile,0.02679,6.57365,9.41911,56.46892,2021-08-29 11:14:14,8.90023,50.33814,11.88677,11.47852,1927179293080,50.8357,11.66513,57.62142,9.43704,1402115,9.00237,51.90106,1775,800,151.68719,lower,3.01039,0.0,10.10545
safari,0.05304,8.32838,9.96637,42.28453,2020-08-10 05:42:21,13.51485,50.79288,7.6428,9.82512,6006119285981,58.21436,12.48385,57.81072,10.88641,230278,11.39454,24.68977,1313,higher,165.2741,1080,9.5433095,0.0,16.50203
chrome,0.12749,9.20516,10.27496,59.81064,2023-02-25 18:23:56,9.70927,60.93158,11.55137,11.25418,6126122367587,65.23926,11.95901,76.93787,9.58046,517580,10.05232,35.97569,2395,1920,148.19962,1080,9.5433095,0.0,9.74562
safari,1.52864,11.7771,9.60068,46.59808,2022-01-19 21:11:30,9.90495,42.67066,6.48128,12.84045,4212895957987,46.99913,13.11666,62.30121,12.33085,88840,11.91183,62.18367,193,1366,-15.77815,768,6.09776,1.0,15.79316
safari,0.11988,9.16354,11.80801,46.07927,2023-06-28 11:02:53,7.98138,53.49564,8.43327,9.29693,8927007937189,53.26079,8.07606,40.61081,8.98272,1394869,9.20579,55.4945,2110,1024,148.95114,800,2.20146,1.0,8.45598
edge,0.81118,11.13183,9.04932,40.35414,2022-11-27 07:05:39,8.16119,46.62719,8.56941,14.07873,5926816505940,43.89581,14.01154,89.52964,12.29857,933751,10.02015,61.75802,1563,800,218.75318,1024,5.61306,1.0,14.07053
firefox,4.5005229999999985,13.27244,10.2879,66.6694,2023-07-19 04:12:22,9.44985,32.50035,8.87517,12.82639,179316735422,36.32202,12.31638,58.93025,12.91329,565527,10.00301,64.82352,1392,1280,89.73181,600,0.97813,1.0,13.19592
edge,0.10881,8.87757,10.87936,34.97615,2022-02-27 12:09:03,8.50104,60.94088,10.7864,10.86166,1029566155459,38.07503,12.16457,68.3157,8.52479,1237288,11.35954,36.96609,1453,1280,189.00304,600,9.5433095,0.0,8.66461
chrome,0.11666,9.078,10.70516,63.11808,2023-07-27 23:50:03,7.77943,64.11579,6.46943,13.76145,4647849102883,56.24753,16.65596,73.95241,13.42871,932597,11.02914,42.63076,163,1920,149.97479,768,1.55025,1.0,18.16377
mobile,0.03647,7.18368,9.53248,34.25431,2020-06-28 18:26:18,10.92061,55.81446,8.31918,8.64399,9882219975864,32.24146,10.37098,71.79336,4.99155,1309320,10.07435,35.42482,288,800,158.71267,1024,8.22645,0.0,8.48639
opera,0.62385,10.86132,10.63116,57.19805,2019-03-31 00:56:47,8.06993,38.71485,8.3884,13.61283,4229293080803,15.1084,14.11475,59.81373,12.00086,1277812,11.37156,64.76109,861,800,89.46654,600,5.17706,1.0,13.88492
edge,4.5005229999999985,14.53379,10.98961,39.29018,2023-08-12 22:38:04,7.87819,46.57392,9.02894,12.21663,3065850990830,48.1892,10.06293,50.12516,8.46487,87299,8.62565,37.47741,536,lower,243.76157,800,2.12096,1.0,6.50794
firefox,0.33377,10.21638,9.9627,47.16971,2021-02-11 10:26:01,9.57793,63.54008,13.44335,13.28038,8108797959029,32.39297,13.10672,59.6294,9.00788,722432,12.25289,53.90344,552,1280,122.66914,768,2.88388,0.0,8.31899
mobile,0.07174,8.36469,10.49652,57.18013,2018-11-18 00:47:55,7.10332,40.3204,5.47758,7.47981,1971084350642,41.98077,8.76632,24.38915,8.13561,718718,11.42147,79.49027,1338,1366,164.0119,600,1.70733,1.0,9.31853
edge,0.07722,8.46996,9.3374,52.06628,2020-06-15 21:32:16,10.6519,69.07754,9.19291,8.19408,2244873077921,51.81176,12.68706,46.01047,6.97892,832360,10.71033,69.47241,1789,higher,209.64345,800,9.5433095,0.0,9.37302
edge,0.03061,7.63281,10.23623,42.33815,2022-12-09 19:45:04,8.62082,44.61013,10.94831,10.02824,3591511497832,46.39256,7.83434,48.60508,8.27289,498367,10.66206,51.39966,446,800,136.68262,1024,2.12476,1.0,7.30141
chrome,4.5005229999999985,13.28077,11.6579,50.98764,2021-12-22 13:27:41,9.56265,49.99349,8.29855,10.31273,487359850317,64.21753,9.67009,49.12292,11.70923,897956,9.31268,58.21123,1242,1024,33.71589,768,4.80047,1.0,10.88086
mobile,0.14777,9.32706,10.45879,36.05021,2023-02-21 13:08:16,7.22301,64.81227,6.59888,7.63628,7267284939645,22.38133,8.43333,71.61701,8.28433,919391,10.30401,75.90008,766,1024,164.85597,1080,1.81305,0.0,8.1578
firefox,0.02436,5.66538,10.41162,54.50485,2023-05-24 15:08:42,8.27449,36.12712,11.373,11.90375,2393183475887,27.18558,12.4414,43.37299,6.1419,730650,7.70956,54.34798,1139,1920,106.88928,800,1.03697,0.0,8.00752
edge,0.81029,11.1302,7.95411,29.81344,2019-09-19 03:58:32,6.78185,34.11602,10.69845,9.67286,1216532919195,16.89876,6.23877,59.71224,10.38743,1380998,12.21007,57.79935,625,1024,76.04801,1080,1.26288,1.0,5.74727
chrome,0.82321,11.14369,9.40184,49.85209,2019-01-15 05:47:00,7.8152,50.16248,8.85996,12.27905,4842869610824,45.68204,13.64626,40.48946,13.75368,1096049,9.39082,28.96715,794,1920,136.58287,768,0.95302,0.0,14.14685
chrome,0.03969,7.63609,9.698,50.90941,2023-01-23 17:27:54,13.65846,58.2679,7.4739,9.87811,6805423995339,27.66714,10.52303,51.13884,9.6672,1151432,8.11397,58.09474,1797,800,87.0439,800,4.75487,0.0,15.36414
edge,3.03034,12.46117,9.96928,62.35549,2022-01-02 22:42:22,5.46117,53.2005,12.04116,12.92748,660696927397,44.62884,11.3978,44.623,11.4959,131570,9.6209,38.28674,1697,1920,183.26586,768,3.48954,1.0,7.01275
edge,0.49354,10.63524,10.97381,49.90052,2019-07-14 03:03:20,12.11556,61.516,7.16618,8.54406,2020002340117,61.56402,13.13565,32.58295,6.01419,1043639,11.96147,31.21345,2483,lower,188.84405,1080,1.03469,0.0,10.22827
safari,4.5005229999999985,13.42768,8.92158,55.45181,2019-03-06 12:48:31,8.89659,29.51684,9.08077,12.1463,2015465067466,52.35691,11.43755,29.67925,12.77972,593379,10.68107,45.31889,1578,1920,46.58611,1080,1.27111,1.0,11.94608
mobile,0.03139,7.36503,10.77144,51.94043,2023-07-07 03:22:56,10.57723,56.4105,10.92621,7.92758,4663731665861,61.51799,10.4002,52.66582,11.22484,239040,11.70851,57.57519,1710,1920,207.13459,lower,1.96458,0.0,11.47978
edge,0.0429,7.51786,10.25028,17.51107,2019-02-12 09:13:13,10.96354,52.24466,8.22535,7.41944,2122459804843,67.70517,10.55467,29.35999,6.53278,85471,10.36734,44.26037,779,1024,213.43537,768,2.9354,1.0,9.41325
firefox,0.94031,11.28022,11.31064,50.02405,2020-12-21 05:40:08,8.39867,29.7502,9.86711,10.57385,2927518801050,49.1501,11.20985,52.59921,14.33312,117973,8.91164,27.69666,1215,lower,204.08093,1080,2.68221,1.0,12.82672
edge,0.02312,5.18624,8.11925,49.5077,2022-10-30 07:31:41,14.16075,42.81639,7.78856,10.00122,1425853944780,58.1013,13.26666,59.88013,11.99912,820480,10.36439,56.474,1963,higher,296.13672,768,6.91927,0.0,19.68345
chrome,0.91415,11.2546,8.47849,68.37955,2018-12-19 12:20:03,10.56568,45.63043,6.17136,13.34227,7618370776390,54.6016,14.08408,66.49178,13.54631,1427908,10.62138,63.00985,2119,1366,149.55737,1080,2.75817,1.0,18.29909
other,0.02567,7.23242,11.79781,51.97574,2022-06-27 22:29:04,8.15977,62.76261,8.6858,9.24495,7657184395380,64.58946,7.73061,56.92715,8.87929,521510,10.74828,62.17392,1871,1024,163.13038,1080,2.12857,0.0,9.11717
safari,4.5005229999999985,13.73517,10.77227,49.15449,2019-02-21 13:58:39,9.01464,73.26157,10.31924,10.52025,1473056950077,56.82006,9.91951,67.79694,12.81478,1210856,10.17066,45.9484,297,1024,87.77119,1080,7.25841,1.0,9.90169
edge,0.38203,10.35703,9.36911,48.89277,2022-10-17 18:03:43,9.73012,53.77583,12.61496,12.39222,341362373792,51.16671,13.45021,66.26545,9.43672,1028524,7.89621,36.13321,1616,1024,5.2694,800,7.75213,0.0,9.1538
mobile,0.65274,10.90859,11.16605,55.17877,2021-07-28 07:28:55,12.00318,57.01224,8.59293,8.34658,6864637526012,46.78112,13.11693,53.7712,9.56147,786233,11.12902,49.00557,950,1366,162.42409,1080,5.21908,0.0,12.00886
safari,0.06949,8.49638,10.37774,23.25513,2022-06-10 01:09:13,8.33904,66.17218,7.22093,8.18865,1494003173578,33.8196,8.59045,55.69256,8.198,118500,11.14901,46.83865,837,1280,108.07149,1024,1.73419,1.0,9.02109
edge,4.5005229999999985,13.14251,11.18294,50.52916,2019-03-22 18:46:01,10.28518,44.62323,9.00101,12.31709,5220897547227,66.18208,11.36208,26.13539,13.14061,1400454,10.06738,51.40781,716,lower,132.50804,800,3.24204,1.0,13.43591
mobile,0.04753,7.66406,11.29536,40.79653,2019-10-04 09:12:21,8.55078,30.57505,13.30389,12.85562,6272662147773,70.23463,11.47133,67.75643,9.63466,1254087,12.3406,38.46506,400,1366,40.20139,800,6.57949,0.0,8.86296
safari,0.05403,7.83849,9.74612,57.40139,2021-09-16 23:53:07,7.69467,47.89685,11.90049,11.31863,7339314672324,54.38012,10.43573,52.70257,10.52198,1389676,11.37494,43.20293,1545,1920,188.90726,lower,6.19496,0.0,9.16001
chrome,0.24421,9.89724,10.31951,46.97246,2023-01-30 10:45:17,10.51227,38.43082,10.72017,10.74418,9055766662604,41.68252,12.7957,19.36933,8.70122,931143,10.50055,27.29913,1759,lower,192.52606,600,6.0404,0.0,9.885
firefox,0.02238,5.84193,11.88725,56.44141,2018-10-06 16:14:36,7.15106,50.47065,11.419,11.39476,164736548950,47.60617,10.42784,44.82667,8.21222,454581,8.66595,51.75611,953,1024,144.99847,800,1.41286,0.0,8.12279
opera,4.5005229999999985,13.2311,9.55787,32.0549,2021-08-05 15:41:28,9.24811,54.04864,8.72661,14.58234,2981553183762,63.7644,13.05044,34.07358,11.71445,1240904,8.31699,81.68632,2466,lower,169.7451,1024,1.94589,1.0,12.99134
chrome,1.38075,11.67432,8.89319,56.85938,2020-11-12 12:39:29,8.41829,26.76538,8.39281,12.48732,8075720750926,70.60502,13.12898,60.03084,12.78228,1029077,10.26531,50.1738,2211,1920,168.80873,768,9.5433095,1.0,13.68552
safari,1.16146,11.49406,9.88168,28.50636,2020-11-29 14:40:31,7.70485,51.40974,8.00357,12.65525,4279339685097,42.24661,10.73159,24.37245,8.14285,243589,10.72591,20.83444,1321,1280,167.26321,600,9.5433095,1.0,8.75361
edge,0.10245,8.85876,10.66462,31.13977,2018-10-02 08:19:16,7.82765,43.7704,10.59736,10.38419,5908906911657,42.71412,6.46432,52.00925,10.36128,1252966,10.11583,62.72495,76,1920,148.44591,768,1.67725,1.0,7.95094
firefox,0.29413,10.07872,10.11373,67.43697,2019-05-25 10:37:30,9.34342,43.98077,12.61956,12.36481,1237470386306,70.72474,12.15013,64.51631,9.5155,950137,11.27993,45.78838,2333,lower,224.26075,1024,9.5433095,0.0,8.66147
firefox,1.06312,11.40532,10.72466,34.84856,2019-07-29 20:01:44,10.26213,40.81634,6.7268,12.93348,571108450993,52.99938,12.12284,42.02049,11.17573,1379484,10.72259,10.76716,1341,lower,53.99302,600,1.55883,1.0,14.71686
edge,0.03861,7.31655,9.65916,54.49276,2023-02-13 09:34:54,12.86335,34.52759,7.92212,9.11726,8305520875421,33.8992,11.9928,48.45001,9.92896,185687,8.81729,45.02792,248,1920,231.42993,600,2.35508,0.0,15.0955
edge,1.69221,11.87639,9.77825,61.96903,2021-08-09 01:56:17,8.23174,40.87493,9.66773,9.94419,8838099131136,57.28569,11.4215,57.79241,13.53778,146040,10.05708,61.63814,0,1366,171.72047,600,3.54292,1.0,11.71304
mobile,0.02973,6.89824,10.01328,41.27094,2020-09-05 18:40:08,10.54512,68.59461,9.58815,9.49218,1346249144747,37.13143,10.81875,45.1562,8.76785,985612,8.94515,56.02367,2251,1366,126.66328,1080,1.23974,0.0,11.20942
edge,4.5005229999999985,14.43335,11.27258,45.836,2020-10-23 17:46:17,7.38761,36.45553,11.06336,11.92636,5741845059994,56.03477,8.98344,57.55916,8.37578,1128528,9.9283,52.31592,1180,higher,122.58112,1024,1.77283,1.0,4.16231
safari,0.02588,6.98346,9.99344,60.13602,2022-07-30 03:46:11,12.96644,37.97186,8.05477,9.22245,2134555674077,31.38605,12.55889,37.58344,9.83524,991804,9.86475,62.02161,2462,1920,147.37255,1024,0.6958449999999999,0.0,15.36949
opera,1.40295,11.69025,10.75672,48.59145,2020-10-13 14:42:41,9.00214,39.75352,7.62061,12.83654,9464381271816,60.51854,12.865,36.21474,11.2878,226617,10.82092,24.04091,1915,1280,232.50541,600,2.69411,1.0,13.36479
edge,0.02238,6.75512,9.01846,48.75541,2021-03-16 10:19:04,7.34343,33.8141,10.55422,10.95657,5926837607241,54.47885,10.75209,41.82274,7.01612,531724,9.94468,42.30218,1237,1280,195.37146,1080,4.33036,0.0,7.34425
edge,0.07664,8.56679,8.66375,31.36241,2022-10-04 11:01:23,8.88633,40.31989,9.00826,9.32757,8733893170988,59.15689,8.04129,49.94981,8.98789,298477,9.98115,72.66608,129,1366,89.10917,1080,9.5433095,1.0,8.9311
other,4.32877,12.82158,11.00485,32.0133,2020-03-27 00:02:16,5.86335,48.79212,11.15242,10.91362,5895951589071,22.24509,10.66264,68.45619,9.65154,487875,10.72519,53.25242,1162,1280,62.80751,600,4.64614,1.0,5.18937
edge,1.23332,11.55641,10.98423,48.99376,2018-11-20 00:08:17,8.35464,59.47516,8.59341,11.32726,8494238210270,36.13413,12.64834,56.47689,13.48658,30972,11.84703,48.01247,1266,1920,122.89453,768,2.60162,1.0,13.60671
mobile,0.04789,7.81373,9.99246,69.08834,2022-07-21 10:40:13,11.40304,72.50352,7.63402,9.15105,6777917998464,32.05818,8.65112,49.08268,4.1097,234176,11.59653,32.43515,102,1280,102.4436,600,3.59141,0.0,7.84901
chrome,4.5005229999999985,12.87843,12.41254,73.30049,2020-10-04 06:47:54,8.3792,60.16631,9.38406,11.25501,1918642515662,35.90641,10.42189,51.39729,10.93001,1040649,9.20193,68.09318,1509,lower,147.3336,600,3.80171,1.0,9.35653
other,1.36653,11.6686,10.32516,61.24002,2018-10-13 20:02:19,9.99022,52.54989,7.37331,13.01079,563744663103,68.90181,12.58197,44.83015,11.88008,1463049,9.76267,36.65518,2028,800,145.05375,800,7.34643,1.0,14.71898
edge,0.04717,7.88658,10.16045,18.72934,2023-07-22 14:39:41,6.64666,44.27264,12.23424,12.48634,2316863082915,42.68653,10.66189,62.92771,7.76339,425270,11.05056,50.20616,274,1024,112.55301,800,5.95572,0.0,6.22454
safari,0.02307,6.0598,7.88456,49.50519,2021-04-12 06:26:13,11.71778,32.90745,8.86113,8.37928,2859421988200,56.21206,13.6085,30.57316,9.65637,422189,11.4603,66.02675,623,lower,170.19656,768,2.62782,0.0,14.26811
mobile,0.27534,10.05134,7.31331,38.01543,2019-09-24 22:31:18,7.31856,50.18062,6.62936,8.38754,6042126276659,57.73137,7.23419,60.55935,10.06966,876463,9.86402,56.21421,242,1024,219.26586,1080,1.71371,1.0,9.29336
edge,0.21726,9.75574,10.51749,75.65512,2020-06-09 06:59:08,8.5969,35.20195,11.47436,11.45846,9279493051115,58.86323,12.33568,41.44433,8.95764,381798,10.68024,51.23937,1275,1366,120.04307,1080,9.13441,0.0,8.42754
chrome,0.05472,8.13604,11.03518,43.27674,2019-04-20 19:55:05,6.93152,52.15902,7.67801,8.96641,8139611671773,79.28376,6.93553,72.03374,9.50184,374409,11.74945,53.83547,573,800,270.66796,1080,1.30794,1.0,8.7945
edge,0.02238,5.8275,10.94585,46.29509,2023-08-10 12:35:49,13.24504,59.74456,7.94027,9.87735,277607802225,70.51794,10.86982,44.7408,10.57737,1001854,10.73043,38.13597,1452,1366,75.89978,1024,9.2661,0.0,16.54825
edge,0.02598,6.24205,11.00148,33.87414,2021-08-01 21:20:54,11.58427,37.58374,8.92219,8.45858,7662641584566,22.01335,12.15715,71.51407,8.10178,128914,10.16113,68.02645,1566,lower,150.73355,768,2.97488,0.0,12.21818
safari,0.19042,9.63584,11.50059,55.71913,2022-06-14 05:19:23,9.25801,46.29267,8.57991,8.321,841914990885,59.62825,9.56402,39.98358,7.0844,35910,11.10047,45.06242,162,800,138.10429,768,4.85397,1.0,7.43426
mobile,1.91252,11.99957,11.43855,40.25419,2023-08-15 08:55:00,9.34506,63.24731,7.79627,11.80356,4303826596631,43.15355,12.11383,46.19934,13.31736,1268186,9.41023,76.99281,186,1366,153.73991,600,8.18484,1.0,14.49628
mobile,0.02378,7.03215,10.99319,48.93398,2023-09-21 09:21:31,10.94416,76.16621,9.45604,8.36368,130883390483,57.56125,11.79109,30.87831,9.31969,1423087,9.86393,57.5897,1851,1280,65.71261,800,1.35466,0.0,11.92028
chrome,0.02304,5.6303,10.36955,51.2093,2022-05-26 12:36:03,10.22754,56.77933,5.10532,6.20362,1299068074729,47.6856,11.75143,41.48513,5.0484,654731,11.10984,52.23829,895,1920,156.19342,1024,1.12663,1.0,10.84708
chrome,0.04104,7.31532,9.83002,62.74957,2018-12-09 07:09:11,7.97096,62.66553,10.36289,10.62224,8653896771121,56.73151,11.2539,60.80975,7.68219,903932,11.72188,64.37805,557,1920,147.9754,1080,2.49114,0.0,8.26961
opera,0.43765,10.48936,9.57483,31.05924,2019-01-15 12:56:40,8.28825,50.3552,8.27206,10.13098,3250131806713,60.22836,10.85425,59.06129,10.22539,1043490,10.30454,73.27823,281,1366,234.93524,600,1.64348,1.0,10.43381
edge,0.77685,11.08142,9.84587,38.02177,2022-05-18 22:46:31,8.39884,45.11376,13.37396,13.4638,745171419656,53.01317,12.47318,51.21868,8.63724,436877,11.37815,28.05031,1279,1366,29.20405,1080,9.5433095,0.0,6.67948
firefox,0.13498,9.19478,10.33028,30.44172,2019-09-15 18:34:28,9.04062,46.19001,11.96396,11.66904,3080532593314,26.06839,12.5056,60.42468,9.61831,311972,9.29392,61.8631,197,1920,128.90411,1024,0.6958449999999999,0.0,9.34983
chrome,0.0455,7.65611,8.85796,42.30007,2023-05-23 07:34:33,10.56039,35.89246,6.71742,6.53058,314826798547,37.86864,11.4898,57.01088,5.39949,376165,8.91482,46.39596,2135,1280,175.99679,1024,3.50488,1.0,9.19777
edge,0.04096,7.54851,7.86381,43.99007,2019-11-12 22:38:58,8.76414,42.24838,7.02625,7.4549,521400353409,52.47826,9.98606,63.07195,7.43447,5065,12.90807,47.39826,1036,lower,203.312,800,9.5433095,1.0,9.44481
chrome,0.27635,10.02444,9.03403,52.90875,2019-03-30 18:42:26,7.69317,52.05725,11.28481,10.58468,6943605177774,39.54324,7.34359,60.45748,9.59617,1215135,10.19784,47.39127,932,1920,131.52909,600,6.52988,1.0,6.44925
firefox,0.02805,6.63969,9.66879,71.23994,2022-08-07 10:55:26,8.20704,68.47699,8.61669,8.92555,3057394800355,56.57722,8.02504,52.06858,8.64725,396062,9.9326,51.60908,886,1024,228.12316,1080,5.14684,1.0,9.27233
mobile,1.59941,11.81878,8.98167,36.85675,2020-04-28 12:01:55,5.90935,63.8316,10.32376,10.62379,7812982800225,31.23105,11.10504,35.70396,9.53521,194145,9.30698,50.91338,2074,1920,53.76736,1024,1.21077,1.0,6.27895
chrome,0.05771,8.13922,10.9787,55.14422,2021-10-25 12:47:16,12.6678,73.07313,7.38468,9.62361,9139579484841,35.86706,11.35149,37.15025,7.83337,1257023,8.47383,59.53253,2116,1280,287.21573,600,3.69637,0.0,13.07489
edge,0.24598,9.88173,8.53572,45.63362,2019-08-24 09:08:33,6.65667,28.47984,9.38265,8.95436,187187532842,54.7655,5.88498,65.90894,10.56308,653044,10.74937,49.21829,843,1024,248.16292,768,3.34477,1.0,7.05558
safari,0.03992,6.89186,8.60768,57.85603,2020-04-18 17:55:01,7.81835,58.51966,6.26249,7.45295,8612711750901,62.95801,9.53743,37.50092,7.47034,273904,9.64581,57.46253,1616,1920,123.15887,600,2.01539,1.0,9.59151
safari,2.10787,12.09665,10.62918,39.25694,2022-01-20 13:17:12,9.35375,50.71726,8.25221,10.68995,9044726183563,61.5372,11.77677,38.44981,13.4987,460079,10.35332,54.19695,1888,1280,125.40562,600,9.5433095,1.0,13.7684
mobile,0.30677,10.14394,11.34665,46.55673,2022-12-19 22:25:24,10.26247,41.50911,9.41279,7.34799,6711721174386,58.10227,12.15844,63.47119,7.11951,402068,10.63844,27.56293,842,1280,79.68263,768,5.50087,0.0,7.7711
edge,0.08752,8.76825,10.96684,53.6144,2021-03-16 05:33:17,12.63535,43.48326,8.75098,8.40046,5173861160345,45.64554,11.19941,53.7785,9.91885,166919,11.96845,47.84479,489,1366,294.40303,1080,4.8077,0.0,13.07939
firefox,1.0413,11.37372,11.93802,65.6375,2022-12-26 13:55:49,11.33462,55.41103,5.89083,11.87792,8439688700780,62.23183,11.70888,58.54002,13.56157,434316,9.63969,38.60413,2231,1024,220.21867,1080,1.11025,1.0,17.68636
mobile,0.11921,9.14785,9.76211,54.45696,2022-06-05 05:19:53,9.70933,54.50219,10.94107,9.1801,8668117898761,45.86459,9.20292,50.0845,7.86765,707638,11.28034,90.34905,1381,1024,202.984,1080,0.6958449999999999,1.0,7.0812
other,0.32111,10.16433,7.92903,28.46493,2023-06-16 17:16:25,8.86517,44.88178,10.53126,9.1775,6939499264133,39.0809,7.64789,35.56298,9.49525,472319,12.62702,40.98162,97,1366,189.52275,600,3.72188,1.0,7.24918
edge,0.12707,9.10925,10.30254,41.54537,2022-09-18 03:43:04,10.91736,43.37508,8.87249,8.37589,4815664773124,38.7598,11.78138,41.74809,7.15681,189832,11.70894,49.95454,1098,1366,128.90784,768,1.58977,0.0,9.4012
chrome,0.08295,8.56589,9.77734,44.28628,2022-12-26 19:26:23,8.70037,48.28805,9.96023,9.45143,1339694466830,51.73316,10.31149,29.09144,10.52574,1224608,9.25446,34.44029,517,800,152.02504,768,1.98006,0.0,10.24007
mobile,0.0356,7.23363,10.34458,67.03099,2023-05-13 11:21:58,10.77431,49.14124,9.78113,7.80437,2935973393690,52.19067,14.50405,69.83705,10.54834,985964,9.6281,54.621,2258,1280,79.77182,1080,1.19547,0.0,13.24203
opera,0.1123,8.96755,10.42735,50.2075,2022-08-03 15:52:59,8.47347,34.48624,13.17857,13.28516,5087103831170,57.28066,12.96966,60.47194,8.01247,1367448,9.78458,53.48055,23,1920,21.38132,lower,5.81348,1.0,7.46801
safari,0.02561,6.15246,9.59029,27.94479,2021-04-06 04:44:37,7.43904,37.32517,11.14153,11.41909,6821456835831,43.19169,10.55638,16.00826,7.21908,1060763,8.87451,35.00363,349,1366,203.48757,lower,8.65352,0.0,7.54331
other,0.02238,5.82915,10.88272,69.30157,2019-06-21 00:36:07,9.5029,36.60724,5.9098,7.97161,8910725264668,41.32817,9.20643,60.19083,8.01949,1334297,12.68353,64.1902,743,800,113.26868,1080,1.40016,1.0,12.07547
opera,0.02857,6.66131,9.90718,52.7694,2020-06-30 06:27:15,9.7461,60.09751,10.45569,7.38126,6095301120780,45.33237,9.73125,34.86631,7.82598,4736,11.68152,46.62192,2147,1920,219.07895,lower,9.27808,0.0,8.20157
edge,0.83103,11.16111,9.81092,50.3961,2022-12-31 16:47:28,5.85046,60.49041,10.34574,11.03152,8379512861112,67.03622,12.25344,59.81803,12.20558,948078,10.46071,37.10798,858,1024,228.45904,600,1.39428,1.0,9.43209
chrome,0.10561,8.98335,8.97472,54.28065,2019-07-12 11:59:16,10.44055,61.77307,7.86286,6.90537,66651731250,62.35676,11.25554,54.35519,5.7444,1240568,9.52131,36.54975,915,lower,98.06346,800,1.23657,1.0,7.96053
edge,0.11399,9.02735,10.35283,48.88401,2019-08-20 04:34:54,8.68789,36.58668,12.44569,12.91118,4200380517013,39.71071,12.81688,72.97477,6.94655,1405418,10.31039,54.13957,828,1366,228.42612,768,8.99346,0.0,7.00824
mobile,0.1742,9.52151,10.24105,28.17349,2021-07-19 02:17:47,12.38129,55.23565,7.84001,8.68485,143785140155,63.30754,13.20854,28.32052,8.44786,539599,10.76659,51.43626,1872,1920,161.79558,1024,2.41592,0.0,12.67848
mobile,4.5005229999999985,13.36978,10.59577,68.97546,2020-10-08 00:49:04,8.92078,64.43084,8.26679,11.75098,6032431748149,43.38333,10.97565,53.43395,10.17081,656660,11.22692,42.21147,951,1024,80.36061,800,3.78993,1.0,10.00277
edge,0.06527,8.20459,10.78128,38.59875,2022-12-31 04:24:52,12.54655,39.3512,8.63825,8.36366,9562881608603,46.75605,12.0432,47.34724,9.94013,51698,11.43274,59.83682,1530,1366,258.80813,768,4.20044,1.0,13.66557
edge,2.62709,12.32506,9.74945,54.93905,2018-11-25 11:53:34,8.81641,68.00356,7.95484,10.48606,5848221812096,62.28179,10.35719,65.82961,10.84079,1444873,10.11396,47.00468,2156,1366,120.06917,1080,4.06617,1.0,10.62746
edge,0.94533,11.28741,12.46176,61.1283,2023-06-16 21:56:37,8.68207,43.50249,10.74324,10.31476,6471882086224,55.94225,11.24663,43.00199,10.77042,1363421,8.78513,44.0577,706,1920,121.68411,768,1.65294,0.0,9.12182
